dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.894159,6.396580,9.080000,4.000000,0.000000,0.000000,5.944692
0.020000,11.969715,6.370286,9.160000,4.000000,0.000000,0.000000,5.951904
0.020000,12.045460,6.344545,9.240000,4.000000,0.000000,0.000000,5.959303
0.020000,12.121396,6.319371,9.320000,4.000000,0.000000,0.000000,5.966887
0.020000,12.197523,6.294782,9.400000,4.000000,0.000000,0.000000,5.974656
0.020000,12.273841,6.270791,9.480000,4.000000,0.000000,0.000000,5.982607
0.020000,12.350349,6.247415,9.560000,4.000000,0.000000,0.000000,5.990739
0.020000,12.427047,6.224669,9.640000,4.000000,0.000000,0.000000,5.999051
0.020000,12.503933,6.202568,9.720000,4.000000,0.000000,0.000000,6.007541
0.020000,12.581006,6.181127,9.800000,4.000000,0.000000,0.000000,6.016206
0.020000,12.658264,6.160362,9.880000,4.000000,0.000000,0.000000,6.025044
0.020000,12.735704,6.140287,9.960000,4.000000,0.000000,0.000000,6.034052
0.020000,12.813323,6.120917,10.040000,4.000000,0.000000,0.000000,6.043227
0.020000,12.891118,6.102266,10.120000,4.000000,0.000000,0.000000,6.052566
0.020000,12.969086,6.084349,10.200000,4.000000,0.000000,0.000000,6.062065
0.020000,13.047221,6.067179,10.280000,4.000000,0.000000,0.000000,6.071721
0.020000,13.125520,6.050770,10.360000,4.000000,0.000000,0.000000,6.081529
0.020000,13.203977,6.035136,10.440000,4.000000,0.000000,0.000000,6.091484
0.020000,13.282587,6.020290,10.520000,4.000000,0.000000,0.000000,6.101583
0.020000,13.361344,6.006244,10.600000,4.000000,0.000000,0.000000,6.111820
0.020000,13.440241,5.993010,10.680000,4.000000,0.000000,0.000000,6.122189
0.020000,13.519273,5.980599,10.760000,4.000000,0.000000,0.000000,6.132686
0.020000,13.598430,5.969024,10.840000,4.000000,0.000000,0.000000,6.143304
0.020000,13.677707,5.958295,10.920000,4.000000,0.000000,0.000000,6.154037
0.020000,13.757095,5.948421,11.000000,4.000000,0.000000,0.000000,6.164879
0.020000,13.836586,5.939413,11.080000,4.000000,0.000000,0.000000,6.175824
0.020000,13.916171,5.931279,11.160000,4.000000,0.000000,0.000000,6.186864
0.020000,13.995841,5.924028,11.240000,4.000000,0.000000,0.000000,6.197992
0.020000,14.075587,5.917667,11.320000,4.000000,0.000000,0.000000,6.209202
0.020000,14.155400,5.912204,11.400000,4.000000,0.000000,0.000000,6.220486
0.020000,14.235269,5.907644,11.480000,4.000000,0.000000,0.000000,6.231836
0.020000,14.315186,5.903993,11.560000,4.000000,0.000000,0.000000,6.243245
0.020000,14.395138,5.901257,11.640000,4.000000,0.000000,0.000000,6.254706
0.020000,14.475117,5.899438,11.720000,4.000000,0.000000,0.000000,6.266210
0.020000,14.555111,5.898542,11.800000,4.000000,0.000000,0.000000,6.277749
0.020000,14.635111,5.898569,11.880000,4.000000,0.000000,0.000000,0.006131
0.020000,14.715105,5.899523,11.960000,4.000000,0.000000,0.000000,0.017718
0.020000,14.795082,5.901404,12.040000,4.000000,0.000000,0.000000,0.029317
0.020000,14.875032,5.904213,12.120000,4.000000,0.000000,0.000000,0.040921
0.020000,14.944898,5.907430,12.200000,4.000000,0.000000,0.000000,0.051299
0.020000,15.024764,5.912053,12.280000,4.000000,0.000000,0.000000,0.064328
0.020000,15.104563,5.917713,12.360000,4.000000,0.000000,0.000000,0.077258
0.020000,15.184282,5.924399,12.440000,4.000000,0.000000,0.000000,0.090078
0.020000,15.263910,5.932102,12.520000,4.000000,0.000000,0.000000,0.102777
0.020000,15.343434,5.940810,12.600000,4.000000,0.000000,0.000000,0.115343
0.020000,15.422843,5.950512,12.680000,4.000000,0.000000,0.000000,0.127767
0.020000,15.502126,5.961193,12.760000,4.000000,0.000000,0.000000,0.140038
0.020000,15.581273,5.972840,12.840000,4.000000,0.000000,0.000000,0.152146
0.020000,15.660275,5.985437,12.920000,4.000000,0.000000,0.000000,0.164082
0.020000,15.739121,5.998970,13.000000,4.000000,0.000000,0.000000,0.175837
0.020000,15.817805,6.013421,13.080000,4.000000,0.000000,0.000000,0.187404
0.020000,15.896318,6.028773,13.160000,4.000000,0.000000,0.000000,0.198773
0.020000,15.974652,6.045010,13.240000,4.000000,0.000000,0.000000,0.209939
0.020000,16.052802,6.062111,13.320000,4.000000,0.000000,0.000000,0.220894
0.020000,16.130763,6.080060,13.400000,4.000000,0.000000,0.000000,0.231632
0.020000,16.208528,6.098835,13.480000,4.000000,0.000000,0.000000,0.242147
0.020000,16.286093,6.118419,13.560000,4.000000,0.000000,0.000000,0.252435
0.020000,16.363456,6.138791,13.640000,4.000000,0.000000,0.000000,0.262490
0.020000,16.440612,6.159930,13.720000,4.000000,0.000000,0.000000,0.272308
0.020000,16.517559,6.181817,13.800000,4.000000,0.000000,0.000000,0.281886
0.020000,16.594296,6.204430,13.880000,4.000000,0.000000,0.000000,0.291220
0.020000,16.670822,6.227749,13.960000,4.000000,0.000000,0.000000,0.300307
0.020000,16.747136,6.251753,14.040000,4.000000,0.000000,0.000000,0.309145
0.020000,16.823237,6.276421,14.120000,4.000000,0.000000,0.000000,0.317732
0.020000,16.899127,6.301732,14.200000,4.000000,0.000000,0.000000,0.326066
0.020000,16.974807,6.327665,14.280000,4.000000,0.000000,0.000000,0.334145
0.020000,17.050279,6.354199,14.360000,4.000000,0.000000,0.000000,0.341970
0.020000,17.125543,6.381313,14.440000,4.000000,0.000000,0.000000,0.349538
0.020000,17.200605,6.408986,14.520000,4.000000,0.000000,0.000000,0.356849
0.020000,17.275465,6.437198,14.600000,4.000000,0.000000,0.000000,0.363903
0.020000,17.350128,6.465927,14.680000,4.000000,0.000000,0.000000,0.370700
0.020000,17.424598,6.495154,14.760000,4.000000,0.000000,0.000000,0.377241
0.020000,17.498879,6.524857,14.840000,4.000000,0.000000,0.000000,0.383524
0.020000,17.572976,6.555018,14.920000,4.000000,0.000000,0.000000,0.389552
0.020000,17.646894,6.585615,15.000000,4.000000,0.000000,0.000000,0.395323
0.020000,17.720637,6.616628,15.080000,4.000000,0.000000,0.000000,0.400840
0.020000,17.794213,6.648039,15.160000,4.000000,0.000000,0.000000,0.406103
0.020000,17.867626,6.679827,15.240000,4.000000,0.000000,0.000000,0.411112
0.020000,17.940883,6.711973,15.320000,4.000000,0.000000,0.000000,0.415869
0.020000,18.013991,6.744458,15.400000,4.000000,0.000000,0.000000,0.420375
0.020000,18.086955,6.777263,15.480000,4.000000,0.000000,0.000000,0.424630
0.020000,18.159784,6.810369,15.560000,4.000000,0.000000,0.000000,0.428636
0.020000,18.232483,6.843758,15.640000,4.000000,0.000000,0.000000,0.432393
0.020000,18.305061,6.877410,15.720000,4.000000,0.000000,0.000000,0.435903
0.020000,18.377524,6.911308,15.800000,4.000000,0.000000,0.000000,0.439166
0.020000,18.449880,6.945434,15.880000,4.000000,0.000000,0.000000,0.442184
0.020000,18.522138,6.979769,15.960000,4.000000,0.000000,0.000000,0.444957
0.020000,18.594304,7.014295,16.040000,4.000000,0.000000,0.000000,0.447487
0.020000,18.666386,7.048995,16.120000,4.000000,0.000000,0.000000,0.449774
0.020000,18.738394,7.083851,16.200000,4.000000,0.000000,0.000000,0.451818
0.020000,18.810334,7.118845,16.280000,4.000000,0.000000,0.000000,0.453622
0.020000,18.882215,7.153961,16.360000,4.000000,0.000000,0.000000,0.455184
0.020000,18.954045,7.189180,16.440000,4.000000,0.000000,0.000000,0.456506
0.020000,19.025833,7.224486,16.520000,4.000000,0.000000,0.000000,0.457589
0.020000,19.097587,7.259860,16.600000,4.000000,0.000000,0.000000,0.458432
0.020000,19.169316,7.295287,16.680000,4.000000,0.000000,0.000000,0.459036
0.020000,19.241027,7.330748,16.760000,4.000000,0.000000,0.000000,0.459401
0.020000,19.312730,7.366227,16.840000,4.000000,0.000000,0.000000,0.459527
0.020000,19.384432,7.401706,16.920000,4.000000,0.000000,0.000000,0.459415
0.020000,19.456142,7.437169,17.000000,4.000000,0.000000,0.000000,0.459064
0.020000,19.527869,7.472598,17.080000,4.000000,0.000000,0.000000,0.458475
0.020000,19.599622,7.507976,17.160000,4.000000,0.000000,0.000000,0.457646
0.020000,19.671407,7.543286,17.240000,4.000000,0.000000,0.000000,0.456578
0.020000,19.743235,7.578511,17.320000,4.000000,0.000000,0.000000,0.455270
0.020000,19.815113,7.613633,17.400000,4.000000,0.000000,0.000000,0.453722
